timestamp,station_id,station_name,latitude,longitude,temperature,humidity,pressure,wind_speed,wind_direction,hour,day,month,day_of_week,day_of_year,time_period,temperature_rolling_mean_24h,temperature_rolling_std_24h,temperature_deviation_24h,temperature_zscore_24h,pressure_rolling_mean_24h,pressure_rolling_std_24h,pressure_deviation_24h,pressure_zscore_24h,humidity_rolling_mean_24h,humidity_rolling_std_24h,humidity_deviation_24h,humidity_zscore_24h,original_temperature,original_pressure,original_humidity,is_anomaly,fault_type,fault_severity,statistical_anomaly,temporal_anomaly,temporal_score,isolation_anomaly,ml_anomaly_score,satark_score,satark_prediction,severity,reason
2025-05-28 00:00:00,42131,Hissar,29.1667,75.7333,28.5,64.0,997.7,10.8,156.0,0,28,5,2,148,Night,32.93333333333333,3.582647389688302,-4.43333333333333,-1.2374461818635851,998.6,1.92827925089423,-0.8999999999998636,-0.4667373771628217,49.91666666666666,11.81714549018644,14.083333333333336,1.1917711722368869,28.5,997.7,64.0,0,normal,none,0,0,0.2062410303105975,0,0.1896807726546481,0.19630487571702787,0,Normal,No significant anomaly detected
2025-05-28 01:00:00,42131,Hissar,29.1667,75.7333,28.8,64.0,998.3,8.6,148.0,1,28,5,2,148,Night,33.00833333333333,3.4633380061621715,-4.208333333333332,-1.2151090438893408,998.4666666666668,1.8721451696101248,-0.1666666666667424,-0.0890244353761577,49.66666666666666,11.43095213298825,14.333333333333336,1.2539054635675702,28.8,998.3,64.0,0,normal,none,0,0,0.20898424392792836,0,0.15402359207450844,0.17600785281587641,0,Normal,No significant anomaly detected
2025-05-28 02:00:00,42131,Hissar,29.1667,75.7333,30.5,63.0,999.2,7.6,117.0,2,28,5,2,148,Night,33.06666666666666,3.37544414683544,-2.566666666666663,-0.7603937600546509,998.3416666666668,1.7722294155415246,0.8583333333333485,0.4843240529731728,49.458333333333336,11.104167516382578,13.541666666666664,1.2195121018021309,30.5,999.2,63.0,0,normal,none,0,0,0.2032520169670218,0,0.11877153286918975,0.15256372650832256,0,Normal,No significant anomaly detected
2025-05-28 03:00:00,42131,Hissar,29.1667,75.7333,32.3,57.0,999.6,7.6,119.0,3,28,5,2,148,Night,33.125,3.315477537904254,-0.8250000000000028,-0.248832932984216,998.2541666666666,1.668631088648847,1.3458333333334167,0.8065493580268772,49.41666666666666,11.04896873671609,7.583333333333336,0.6863385637189531,32.3,999.6,57.0,0,normal,none,0,0,0.13442489300447955,0,0.14297910525016186,0.13955742035188892,0,Normal,No significant anomaly detected
2025-05-28 04:00:00,42131,Hissar,29.1667,75.7333,34.4,50.0,999.4,8.3,131.0,4,28,5,2,148,Night,33.175000000000004,3.2925805922591427,1.2249999999999943,0.3720486000798186,998.1833333333332,1.5666820843690654,1.216666666666697,0.7765881022100749,49.375,11.017032268265442,0.625,0.0567303412372052,34.4,999.4,50.0,0,normal,none,0,0,0.12943135036834583,0,0.27899107884662344,0.2191671874553124,0,Normal,No significant anomaly detected
2025-05-28 05:00:00,42131,Hissar,29.1667,75.7333,36.3,43.0,999.5,7.9,134.0,5,28,5,2,148,Morning,33.233333333333334,3.3017342829734417,3.066666666666663,0.928804804941758,998.1083333333332,1.455100972592194,1.3916666666667652,0.9564055642046452,49.29166666666666,11.00386954337147,-6.291666666666664,-0.571768562128824,36.3,999.5,43.0,0,normal,none,0,0,0.15940092736744085,0,0.3952886492468929,0.30093356049511205,0,Low,No significant anomaly detected
2025-05-28 06:00:00,42131,Hissar,29.1667,75.7333,37.5,38.0,999.0,5.8,107.0,6,28,5,2,148,Morning,33.30416666666667,3.350208191670491,4.195833333333333,1.2524097289730505,998.0541666666668,1.372392125008756,0.9458333333333258,0.6891859229571805,49.16666666666666,11.059784834241224,-11.166666666666664,-1.0096640064908435,37.5,999.0,38.0,0,normal,none,0,0,0.20873495482884175,0,0.4979677342377946,0.3822746224742135,0,Low,No significant anomaly detected
2025-05-28 07:00:00,42131,Hissar,29.1667,75.7333,39.1,32.0,997.8,4.3,24.0,7,28,5,2,148,Morning,33.37083333333333,3.419315869365184,5.729166666666671,1.67553010179499,997.9875,1.2790324127641668,-0.1875000000001137,-0.1465951903399384,49.0,11.201707944307747,-17.0,-1.5176257124824173,39.1,997.8,32.0,0,normal,none,0,0,0.27925501696583166,1,0.6476873680343535,0.5003144276069447,1,Low,No significant anomaly detected
2025-05-28 08:00:00,42131,Hissar,29.1667,75.7333,39.4,31.0,996.9,6.8,4.0,8,28,5,2,148,Morning,33.46666666666666,3.54936205739744,5.933333333333337,1.6716619035714655,997.9,1.2126148533090235,-1.0,-0.8246641522418818,48.708333333333336,11.558844408416146,-17.708333333333336,-1.5320158925609957,39.4,996.9,31.0,0,normal,none,0,0,0.27861031726191093,1,0.7248827516988426,0.5463737779240699,1,Low,ML model identifies unusual multivariate pattern
2025-05-28 09:00:00,42131,Hissar,29.1667,75.7333,39.6,30.0,996.0,7.6,357.0,9,28,5,2,148,Morning,33.541666666666664,3.6578583264297855,6.058333333333337,1.6562514981947123,997.825,1.2166418499955367,-1.824999999999932,-1.500030596519943,48.54166666666666,11.791593050418118,-18.541666666666664,-1.572447979453395,39.6,996.0,30.0,0,normal,none,0,0,0.2760419163657854,1,0.7689119053547537,0.5717639097591664,1,Low,ML model identifies unusual multivariate pattern
